Category,Brand_ID,Price_USD,Target_Gender,Main_Color,Main_Metal,Main_Gem
jewelry.pendant,0.0,245.07,f,red,gold,fianit
jewelry.pendant,0.0,136.85,f,red,gold,sapphire
jewelry.earring,1.0,77.34,f,red,gold,fianit
jewelry.ring,0.0,238.22,f,white,gold,fianit
jewelry.ring,0.0,316.3,f,white,gold,fianit
jewelry.ring,0.0,216.3,f,red,gold,fianit
jewelry.ring,1.0,431.37,f,red,gold,diamond
jewelry.earring,1.0,517.67,f,red,gold,fianit
jewelry.ring,1.0,66.99,f,red,gold,diamond
jewelry.earring,1.0,258.62,f,red,gold,diamond
jewelry.pendant,0.0,136.85,f,white,gold,diamond
jewelry.pendant,0.0,109.45,f,yellow,gold,diamond
jewelry.pendant,0.0,177.95,f,red,gold,diamond
jewelry.earring,0.0,410.82,f,white,gold,topaz
jewelry.earring,0.0,410.82,f,white,gold,topaz
jewelry.pendant,0.0,88.9,f,white,gold,topaz
jewelry.earring,1.0,49.18,f,red,gold,diamond
jewelry.pendant,2.0,75.21,f,red,gold,amethyst
jewelry.ring,1.0,252.05,f,red,gold,topaz
jewelry.ring,0.0,198.49,f,red,gold,amethyst
jewelry.earring,0.0,127.26,f,red,gold,diamond
jewelry.earring,0.0,127.26,f,red,gold,diamond
jewelry.pendant,1.0,70.68,f,red,gold,diamond
jewelry.earring,1.0,328.63,f,red,gold,diamond
jewelry.earring,0.0,90.95,f,red,gold,fianit
jewelry.earring,1.0,176.58,f,red,gold,diamond
jewelry.earring,2.0,150.55,f,red,gold,diamond
jewelry.ring,1.0,42.44,f,red,gold,fianit
jewelry.ring,0.0,158.77,f,red,gold,fianit
jewelry.pendant,1.0,40.96,f,red,gold,fianit
jewelry.earring,0.0,160.25,f,red,gold,garnet
jewelry.brooch,0.0,6.71,f,red,silver,fianit
jewelry.pendant,0.0,102.6,f,red,gold,topaz
jewelry.earring,1.0,43.7,f,red,gold,fianit
jewelry.earring,0.0,282.85,f,red,gold,sapphire
jewelry.pendant,1.0,1236.27,f,white,gold,diamond
jewelry.earring,2.0,757.26,f,red,gold,diamond
jewelry.earring,1.0,301.23,f,white,gold,topaz
jewelry.earring,1.0,812.29,f,white,gold,diamond
jewelry.earring,0.0,228.63,f,red,gold,fianit
jewelry.ring,0.0,353.4,f,red,gold,diamond
jewelry.pendant,1.0,109.45,f,red,gold,diamond
jewelry.pendant,1.0,109.45,f,red,gold,diamond
jewelry.pendant,0.0,109.45,f,red,gold,topaz
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.ring,0.0,75.21,f,red,gold,diamond
jewelry.ring,1.0,712.29,f,yellow,gold,diamond
jewelry.pendant,0.0,68.36,f,white,gold,topaz
jewelry.pendant,0.0,88.9,f,yellow,gold,diamond
jewelry.pendant,1.0,121.78,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,pearl
jewelry.earring,0.0,342.33,f,white,gold,pearl
jewelry.bracelet,1.0,525.03,f,red,gold,diamond
jewelry.ring,1.0,94.78,f,red,gold,fianit
jewelry.earring,1.0,158.77,f,red,gold,diamond
jewelry.earring,1.0,150.55,f,red,gold,diamond
jewelry.souvenir,0.0,6.71,f,red,silver,diamond
jewelry.bracelet,1.0,525.03,f,red,gold,diamond
jewelry.ring,1.0,94.78,f,red,gold,fianit
jewelry.earring,0.0,403.97,f,red,gold,amethyst
jewelry.earring,0.0,794.38,f,red,gold,diamond
jewelry.earring,2.0,67.81,f,red,gold,diamond
jewelry.ring,0.0,308.08,f,red,gold,diamond
jewelry.pendant,0.0,205.34,f,white,gold,diamond
jewelry.earring,0.0,130.0,f,red,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.earring,2.0,349.73,f,red,gold,diamond
jewelry.earring,2.0,378.49,f,red,gold,diamond
jewelry.pendant,0.0,205.34,f,white,gold,diamond
jewelry.ring,1.0,568.36,f,yellow,gold,diamond
jewelry.earring,2.0,150.55,f,red,gold,diamond
jewelry.ring,1.0,68.36,f,red,gold,diamond
jewelry.ring,1.0,143.7,f,red,gold,diamond
jewelry.earring,1.0,124.62,f,red,gold,diamond
jewelry.earring,1.0,349.18,f,red,gold,pearl
jewelry.necklace,0.0,356.03,f,red,gold,amethyst
jewelry.bracelet,1.0,945.07,f,red,gold,emerald
jewelry.ring,1.0,145.85,f,red,gold,pearl
jewelry.earring,1.0,79.32,f,red,gold,pearl
jewelry.necklace,1.0,369.73,f,red,gold,pearl
jewelry.earring,0.0,171.21,f,red,gold,emerald
jewelry.bracelet,0.0,512.19,f,red,gold,diamond
jewelry.ring,1.0,445.07,f,red,gold,diamond
jewelry.earring,1.0,202.6,f,yellow,gold,diamond
jewelry.ring,0.0,301.23,f,red,gold,diamond
jewelry.necklace,1.0,118.41,f,red,gold,diamond
jewelry.earring,0.0,469.82,f,red,gold,diamond
jewelry.earring,0.0,337.99,f,red,gold,diamond
jewelry.earring,0.0,306.71,f,yellow,gold,diamond
jewelry.ring,0.0,266.99,f,red,gold,amber
jewelry.earring,0.0,362.88,f,red,gold,diamond
jewelry.earring,0.0,113.56,f,white,gold,diamond
jewelry.earring,0.0,177.95,f,white,gold,fianit
jewelry.earring,0.0,280.68,f,red,gold,diamond
jewelry.ring,0.0,488.9,f,red,gold,diamond
jewelry.pendant,1.0,239.59,f,white,gold,diamond
jewelry.earring,1.0,293.11,f,yellow,gold,diamond
jewelry.ring,0.0,636.85,f,red,gold,diamond
jewelry.pendant,1.0,35.84,f,red,gold,diamond
jewelry.pendant,1.0,95.75,f,red,gold,fianit
jewelry.ring,0.0,191.64,f,red,gold,topaz
jewelry.ring,1.0,157.4,f,white,gold,diamond
jewelry.ring,0.0,506.71,f,white,gold,diamond
jewelry.earring,0.0,177.95,f,white,gold,fianit
jewelry.earring,0.0,301.23,f,white,gold,sapphire
jewelry.earring,1.0,320.96,f,white,gold,diamond
jewelry.pendant,0.0,95.75,f,red,gold,topaz
jewelry.ring,0.0,47.81,f,red,gold,topaz
jewelry.pendant,0.0,68.36,f,red,gold,garnet
jewelry.earring,1.0,43.7,f,red,gold,fianit
jewelry.earring,1.0,83.42,f,red,gold,fianit
jewelry.ring,0.0,308.08,f,red,gold,sapphire
jewelry.earring,0.0,282.85,f,red,gold,sapphire
jewelry.ring,1.0,527.26,f,white,gold,diamond
jewelry.bracelet,0.0,1061.51,f,red,gold,diamond
jewelry.bracelet,0.0,1195.75,f,red,gold,fianit
jewelry.bracelet,1.0,430.0,f,red,gold,diamond
jewelry.bracelet,1.0,412.19,f,red,gold,diamond
jewelry.bracelet,1.0,498.49,f,red,gold,diamond
jewelry.pendant,0.0,38.79,f,red,gold,diamond
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.ring,0.0,136.85,f,red,gold,amethyst
jewelry.earring,0.0,301.23,f,red,gold,amethyst
jewelry.earring,0.0,746.44,f,yellow,gold,diamond
jewelry.earring,1.0,410.82,f,red,gold,pearl
jewelry.earring,0.0,265.62,f,red,gold,diamond
jewelry.pendant,2.0,364.11,f,red,gold,diamond
jewelry.ring,2.0,123.29,f,red,gold,pearl
jewelry.pendant,2.0,82.05,f,red,gold,topaz
jewelry.earring,2.0,225.89,f,red,gold,topaz
jewelry.ring,2.0,116.3,f,red,gold,topaz
jewelry.ring,0.0,212.19,f,red,gold,topaz
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.earring,1.0,293.11,f,yellow,gold,diamond
jewelry.pendant,0.0,564.34,f,white,gold,diamond
jewelry.ring,1.0,716.4,f,white,gold,diamond
jewelry.earring,0.0,37.26,f,red,gold,diamond
jewelry.pendant,1.0,73.11,f,red,gold,diamond
jewelry.earring,0.0,325.89,f,red,gold,fianit
jewelry.earring,0.0,301.23,f,red,gold,garnet
jewelry.earring,0.0,438.33,f,red,gold,garnet
jewelry.earring,1.0,150.55,f,white,gold,diamond
jewelry.earring,0.0,206.71,f,red,gold,diamond
jewelry.earring,1.0,465.62,f,white,gold,diamond
jewelry.earring,1.0,812.29,f,white,gold,diamond
jewelry.earring,0.0,238.22,f,red,gold,diamond
jewelry.earring,0.0,232.74,f,white,gold,diamond
jewelry.earring,1.0,335.48,f,white,gold,diamond
jewelry.earring,0.0,376.58,f,white,gold,diamond
jewelry.ring,0.0,67.08,f,red,gold,amethyst
jewelry.ring,0.0,171.1,f,red,gold,amethyst
jewelry.ring,2.0,300.0,f,red,gold,amethyst
jewelry.earring,1.0,167.78,f,red,gold,garnet
jewelry.earring,2.0,287.53,f,red,gold,garnet
jewelry.earring,0.0,246.44,f,red,gold,amethyst
jewelry.ring,0.0,198.49,f,red,gold,amethyst
jewelry.earring,0.0,239.59,f,red,gold,amethyst
jewelry.earring,0.0,266.99,f,red,gold,ruby
jewelry.ring,0.0,1262.97,f,red,gold,diamond
jewelry.earring,1.0,630.0,f,red,gold,diamond
jewelry.ring,1.0,575.21,f,red,gold,diamond
jewelry.ring,0.0,287.53,f,red,gold,diamond
jewelry.pendant,1.0,390.27,f,red,gold,diamond
jewelry.earring,0.0,342.33,f,red,gold,chrysolite
jewelry.earring,1.0,108.08,f,red,gold,fianit
jewelry.ring,0.0,491.64,f,white,gold,fianit
jewelry.ring,0.0,931.37,f,red,gold,diamond
jewelry.bracelet,1.0,498.49,f,red,gold,diamond
jewelry.earring,1.0,182.88,f,red,gold,diamond
jewelry.ring,1.0,138.22,f,red,gold,diamond
jewelry.earring,0.0,511.6,f,red,gold,diamond
jewelry.earring,2.0,838.77,f,red,gold,diamond
jewelry.ring,0.0,198.49,f,red,gold,amethyst
jewelry.bracelet,0.0,277.95,f,white,gold,diamond
jewelry.earring,1.0,334.89,f,yellow,gold,diamond
jewelry.earring,2.0,95.75,f,red,gold,diamond
jewelry.pendant,2.0,110.92,f,red,gold,sapphire
jewelry.pendant,0.0,110.82,f,yellow,gold,diamond
jewelry.ring,1.0,500.66,f,white,gold,diamond
jewelry.pendant,2.0,116.3,f,red,gold,diamond
jewelry.earring,0.0,480.79,f,red,gold,sapphire
jewelry.pendant,1.0,768.22,f,red,gold,diamond
jewelry.pendant,1.0,980.64,f,red,gold,diamond
jewelry.ring,1.0,1321.88,f,red,gold,diamond
jewelry.earring,1.0,1547.1,f,red,gold,diamond
jewelry.earring,0.0,379.41,f,red,gold,diamond
jewelry.ring,1.0,212.19,f,red,gold,topaz
jewelry.ring,0.0,237.64,f,red,gold,diamond
jewelry.ring,1.0,220.95,f,red,gold,diamond
jewelry.earring,1.0,141.62,f,red,gold,amethyst
jewelry.bracelet,0.0,290.88,f,red,gold,diamond
jewelry.earring,0.0,238.22,f,red,gold,diamond
jewelry.pendant,0.0,106.71,f,red,gold,diamond
jewelry.bracelet,0.0,325.89,f,white,gold,diamond
jewelry.necklace,0.0,562.88,f,white,gold,diamond
jewelry.pendant,0.0,16.3,f,red,gold,fianit
jewelry.ring,1.0,184.79,f,red,gold,fianit
jewelry.earring,0.0,208.08,f,red,gold,fianit
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.ring,0.0,179.41,f,yellow,gold,sapphire
jewelry.ring,2.0,125.89,f,white,gold,diamond
jewelry.ring,0.0,246.44,f,red,gold,quartz
jewelry.ring,0.0,198.59,f,yellow,gold,amethyst
jewelry.pendant,0.0,34.21,f,red,gold,pearl
jewelry.pendant,0.0,82.05,f,red,gold,pearl
jewelry.pendant,0.0,57.49,f,red,gold,pearl
jewelry.pendant,0.0,75.21,f,red,gold,topaz
jewelry.pendant,0.0,71.19,f,red,gold,topaz
jewelry.pendant,0.0,109.45,f,red,gold,topaz
jewelry.ring,1.0,266.99,f,red,gold,topaz
jewelry.earring,1.0,430.97,f,red,gold,topaz
jewelry.ring,1.0,102.7,f,white,gold,diamond
jewelry.pendant,1.0,575.21,f,yellow,gold,diamond
jewelry.ring,0.0,123.15,f,white,gold,diamond
jewelry.bracelet,1.0,1328.63,f,red,gold,amber
jewelry.earring,0.0,239.59,f,red,gold,pearl
jewelry.earring,1.0,184.79,f,white,gold,topaz
jewelry.pendant,1.0,119.14,f,yellow,gold,amethyst
jewelry.ring,0.0,175.04,f,red,gold,diamond
jewelry.earring,0.0,436.41,f,red,gold,diamond
jewelry.ring,0.0,184.79,f,white,gold,diamond
jewelry.pendant,0.0,157.4,f,red,gold,pearl
jewelry.earring,0.0,179.63,f,white,gold,fianit
jewelry.pendant,0.0,66.99,f,red,gold,fianit
jewelry.ring,0.0,491.64,f,white,gold,fianit
jewelry.earring,0.0,136.85,f,white,gold,topaz
jewelry.earring,0.0,164.25,f,white,gold,topaz
jewelry.ring,1.0,135.48,f,red,gold,diamond
jewelry.ring,1.0,135.48,f,red,gold,diamond
jewelry.souvenir,0.0,10.27,f,red,silver,diamond
jewelry.earring,1.0,68.36,f,red,gold,diamond
jewelry.earring,0.0,157.4,f,red,gold,pearl
jewelry.ring,2.0,71.1,f,red,gold,diamond
jewelry.earring,0.0,208.08,f,red,gold,fianit
jewelry.ring,2.0,507.95,f,red,gold,diamond
jewelry.earring,2.0,694.93,f,red,gold,diamond
jewelry.pendant,1.0,45.93,f,red,silver,fianit
jewelry.earring,1.0,65.71,f,yellow,gold,mix
jewelry.earring,1.0,83.42,f,red,gold,fianit
jewelry.earring,2.0,95.75,f,red,gold,diamond
jewelry.ring,0.0,486.16,f,red,gold,diamond
jewelry.earring,0.0,219.04,f,red,gold,sapphire
jewelry.bracelet,0.0,512.19,f,red,gold,diamond
jewelry.ring,1.0,136.85,f,yellow,gold,quartz_smoky
jewelry.ring,0.0,198.59,f,yellow,gold,amethyst
jewelry.earring,0.0,77.95,f,red,gold,diamond
jewelry.earring,1.0,239.59,f,red,gold,amethyst
jewelry.earring,0.0,287.53,f,red,gold,amethyst
jewelry.ring,0.0,198.49,f,red,gold,amethyst
jewelry.bracelet,2.0,875.3,f,red,gold,diamond
jewelry.ring,0.0,171.1,f,red,gold,diamond
jewelry.earring,1.0,136.85,f,red,gold,garnet
jewelry.earring,2.0,194.52,f,red,gold,topaz
jewelry.ring,0.0,579.41,f,red,gold,diamond
jewelry.ring,1.0,198.49,f,red,gold,diamond
jewelry.earring,0.0,320.51,f,red,gold,diamond
jewelry.ring,0.0,376.58,f,red,gold,quartz
jewelry.earring,0.0,609.45,f,red,gold,quartz
jewelry.ring,1.0,266.99,f,yellow,gold,mix
jewelry.ring,0.0,308.08,f,red,gold,quartz
jewelry.earring,0.0,77.95,f,red,gold,fianit
jewelry.earring,0.0,97.12,f,red,gold,fianit
jewelry.ring,0.0,179.41,f,yellow,gold,sapphire
jewelry.earring,0.0,90.95,f,red,gold,fianit
jewelry.ring,0.0,301.23,f,red,gold,diamond
jewelry.ring,0.0,265.71,f,red,gold,diamond
jewelry.earring,0.0,273.84,f,red,gold,diamond
jewelry.earring,0.0,77.95,f,red,gold,fianit
jewelry.earring,1.0,69.73,f,red,gold,fianit
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.ring,0.0,376.58,f,red,gold,quartz
jewelry.pendant,0.0,417.67,f,yellow,gold,topaz
jewelry.earring,0.0,356.03,f,white,gold,diamond
jewelry.ring,0.0,179.41,f,yellow,gold,sapphire
jewelry.earring,0.0,182.84,f,yellow,gold,diamond
jewelry.ring,0.0,67.08,f,red,gold,quartz
jewelry.ring,0.0,78.04,f,red,gold,pearl
jewelry.earring,0.0,87.53,f,red,gold,diamond
jewelry.earring,0.0,30.0,f,red,gold,diamond
jewelry.earring,1.0,32.99,f,red,gold,fianit
jewelry.earring,1.0,95.75,f,red,gold,diamond
jewelry.earring,1.0,66.81,f,red,gold,diamond
jewelry.earring,1.0,43.7,f,red,gold,diamond
jewelry.earring,1.0,128.63,f,red,gold,diamond
jewelry.earring,1.0,197.12,f,red,gold,diamond
jewelry.pendant,0.0,266.99,f,red,gold,quartz
jewelry.ring,1.0,290.27,f,red,gold,diamond
jewelry.bracelet,0.0,1520.41,f,yellow,gold,topaz
jewelry.earring,2.0,718.9,f,red,gold,diamond
jewelry.ring,0.0,149.18,f,red,gold,fianit
jewelry.earring,1.0,260.14,f,red,gold,diamond
jewelry.ring,0.0,168.36,f,white,gold,fianit
jewelry.ring,0.0,547.81,f,red,gold,diamond
jewelry.ring,0.0,76.67,f,red,gold,amethyst
jewelry.earring,0.0,171.19,f,red,gold,pearl
jewelry.earring,0.0,157.4,f,red,gold,pearl
jewelry.earring,1.0,136.85,f,red,gold,diamond
jewelry.bracelet,0.0,208.08,f,white,gold,fianit
jewelry.earring,0.0,176.58,f,white,gold,diamond
jewelry.ring,0.0,123.15,f,white,gold,diamond
jewelry.ring,0.0,47.9,f,red,gold,garnet
jewelry.ring,0.0,76.67,f,red,gold,topaz
jewelry.earring,0.0,294.38,f,white,gold,diamond
jewelry.earring,1.0,157.49,f,red,gold,topaz
jewelry.brooch,2.0,182.05,f,red,gold,diamond
jewelry.earring,0.0,113.56,f,yellow,gold,diamond
jewelry.earring,0.0,113.56,f,white,gold,diamond
jewelry.necklace,0.0,153.29,f,red,gold,diamond
jewelry.ring,1.0,234.67,f,red,gold,diamond
jewelry.necklace,0.0,309.45,f,red,gold,diamond
jewelry.earring,0.0,83.42,f,white,gold,fianit
jewelry.earring,0.0,424.52,f,red,gold,topaz
jewelry.necklace,0.0,132.84,f,red,gold,topaz
jewelry.earring,1.0,124.62,f,red,gold,topaz
jewelry.ring,0.0,403.97,f,white,gold,diamond
jewelry.ring,0.0,403.97,f,white,gold,diamond
jewelry.ring,0.0,179.41,f,yellow,gold,sapphire
jewelry.ring,3.0,100.71,f,red,silver,fianit
jewelry.ring,0.0,184.79,f,white,gold,diamond
jewelry.ring,0.0,335.48,f,white,gold,diamond
jewelry.pendant,0.0,106.71,f,red,gold,diamond
jewelry.earring,1.0,136.85,f,red,gold,topaz
jewelry.ring,1.0,242.42,f,yellow,gold,amethyst
jewelry.earring,1.0,493.01,f,yellow,gold,amethyst
jewelry.pendant,2.0,171.1,f,red,gold,diamond
jewelry.pendant,0.0,422.6,m,red,gold,diamond
jewelry.pendant,1.0,525.89,f,red,gold,diamond
jewelry.earring,1.0,260.14,f,red,gold,diamond
jewelry.ring,0.0,376.58,f,red,gold,quartz
jewelry.earring,0.0,561.51,f,red,gold,diamond
jewelry.earring,0.0,335.48,f,red,gold,diamond
jewelry.ring,0.0,521.78,f,red,gold,fianit
jewelry.ring,1.0,150.75,f,red,gold,diamond
jewelry.earring,0.0,67.05,f,red,gold,fianit
jewelry.ring,1.0,106.81,f,red,gold,topaz
jewelry.pendant,1.0,42.33,f,red,gold,diamond
jewelry.ring,0.0,383.42,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,diamond
jewelry.earring,0.0,234.11,f,white,gold,diamond
jewelry.earring,0.0,395.75,f,white,gold,diamond
jewelry.earring,0.0,171.1,f,red,gold,citrine
jewelry.earring,1.0,179.41,f,red,gold,mix
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.bracelet,1.0,498.49,f,red,gold,diamond
jewelry.bracelet,0.0,275.3,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,0.0,137.55,f,red,gold,fianit
jewelry.earring,0.0,302.71,f,red,gold,diamond
jewelry.ring,0.0,301.23,f,red,gold,diamond
jewelry.earring,0.0,609.45,f,red,gold,quartz
jewelry.necklace,1.0,198.49,f,red,gold,topaz
jewelry.pendant,0.0,75.21,f,yellow,gold,garnet
jewelry.earring,1.0,1162.99,f,yellow,gold,diamond
jewelry.ring,1.0,647.42,f,yellow,gold,diamond
jewelry.ring,1.0,458.77,f,white,gold,diamond
jewelry.earring,0.0,91.64,f,red,gold,fianit
jewelry.earring,1.0,101.05,f,red,gold,diamond
jewelry.earring,1.0,106.81,f,red,gold,pearl
jewelry.ring,1.0,309.27,f,red,gold,diamond
jewelry.pendant,0.0,23.59,f,red,gold,diamond
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.pendant,1.0,47.07,f,red,gold,diamond
jewelry.ring,0.0,931.37,f,red,gold,diamond
jewelry.ring,1.0,116.3,f,yellow,gold,garnet
jewelry.ring,1.0,280.68,f,white,gold,topaz
jewelry.earring,1.0,256.03,f,red,gold,diamond
jewelry.earring,1.0,302.6,f,red,gold,fianit
jewelry.earring,0.0,306.71,f,yellow,gold,diamond
jewelry.earring,0.0,157.4,f,red,gold,diamond
jewelry.bracelet,0.0,204.42,f,red,gold,diamond
jewelry.earring,0.0,130.0,f,red,gold,diamond
jewelry.ring,0.0,579.41,f,red,gold,diamond
jewelry.ring,0.0,171.1,f,red,gold,pearl
jewelry.earring,0.0,157.4,f,red,gold,pearl
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.pendant,0.0,90.21,f,white,gold,diamond
jewelry.earring,0.0,766.99,f,red,gold,diamond
jewelry.pendant,1.0,3.84,f,red,silver,diamond
jewelry.ring,0.0,376.58,f,red,gold,diamond
jewelry.brooch,0.0,6.71,f,red,silver,fianit
jewelry.earring,2.0,349.73,f,red,gold,diamond
jewelry.ring,2.0,311.37,f,red,gold,diamond
jewelry.bracelet,0.0,277.95,f,white,gold,diamond
jewelry.pendant,1.0,602.6,f,red,gold,topaz
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.earring,0.0,265.62,f,red,gold,diamond
jewelry.earring,0.0,101.23,f,white,gold,fianit
jewelry.necklace,1.0,294.38,f,red,gold,pearl
jewelry.ring,2.0,116.3,f,red,gold,garnet
jewelry.ring,1.0,290.27,f,red,gold,diamond
jewelry.pendant,1.0,101.23,f,red,gold,diamond
jewelry.ring,1.0,78.04,f,red,gold,fianit
jewelry.ring,0.0,219.04,f,red,gold,amethyst
jewelry.ring,0.0,236.85,f,red,gold,diamond
jewelry.earring,0.0,88.9,f,red,gold,fianit
jewelry.earring,0.0,165.62,f,red,gold,fianit
jewelry.pendant,0.0,184.79,f,red,gold,diamond
jewelry.ring,1.0,67.08,f,red,gold,chrysolite
jewelry.ring,1.0,172.05,f,red,gold,mix
jewelry.ring,0.0,194.73,f,red,gold,diamond
jewelry.ring,1.0,191.64,f,red,gold,diamond
jewelry.pendant,0.0,39.59,f,white,gold,diamond
jewelry.pendant,0.0,46.44,f,red,gold,diamond
jewelry.pendant,0.0,45.07,f,red,gold,diamond
jewelry.brooch,0.0,6.71,f,red,silver,fianit
jewelry.earring,0.0,102.6,f,red,gold,fianit
jewelry.earring,0.0,308.08,f,red,gold,diamond
jewelry.bracelet,0.0,1195.75,f,red,gold,fianit
jewelry.necklace,1.0,369.73,f,red,gold,pearl
jewelry.bracelet,2.0,566.99,f,red,gold,diamond
jewelry.pendant,2.0,130.0,f,red,gold,diamond
jewelry.ring,1.0,431.37,f,red,gold,diamond
jewelry.pendant,2.0,116.3,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,garnet
jewelry.pendant,0.0,90.27,f,red,gold,diamond
jewelry.earring,0.0,287.53,f,red,gold,diamond
jewelry.earring,1.0,67.08,f,red,gold,topaz
jewelry.ring,0.0,58.86,f,white,gold,topaz
jewelry.earring,0.0,105.34,f,red,gold,diamond
jewelry.pendant,2.0,82.05,f,red,gold,pearl
jewelry.ring,0.0,1027.26,f,red,gold,diamond
jewelry.ring,0.0,242.05,f,white,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.ring,0.0,171.47,f,white,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.earring,1.0,212.19,f,white,gold,sapphire
jewelry.earring,0.0,308.08,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,white,gold,topaz
jewelry.pendant,0.0,46.44,f,red,gold,diamond
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.ring,1.0,805.78,f,yellow,gold,diamond
jewelry.earring,0.0,397.12,f,white,gold,diamond
jewelry.earring,0.0,568.36,f,white,gold,diamond
jewelry.earring,0.0,301.23,f,white,gold,sapphire
jewelry.ring,2.0,507.95,f,red,gold,diamond
jewelry.ring,0.0,138.22,f,white,gold,fianit
jewelry.ring,0.0,383.42,f,white,gold,diamond
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.ring,0.0,177.95,f,red,gold,topaz
jewelry.earring,0.0,312.19,f,yellow,gold,diamond
jewelry.ring,1.0,150.55,f,white,gold,diamond
jewelry.ring,0.0,1020.41,f,white,gold,diamond
jewelry.ring,1.0,116.3,f,yellow,gold,garnet
jewelry.ring,0.0,272.47,f,yellow,gold,diamond
jewelry.earring,1.0,273.84,f,red,gold,diamond
jewelry.earring,0.0,174.62,f,red,gold,diamond
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.earring,0.0,105.34,f,red,gold,diamond
jewelry.ring,2.0,643.7,m,red,gold,diamond
jewelry.ring,0.0,958.77,f,red,gold,diamond
jewelry.pendant,1.0,107.51,f,red,gold,garnet
jewelry.pendant,1.0,239.59,f,white,gold,diamond
jewelry.earring,1.0,787.53,f,white,gold,diamond
jewelry.ring,0.0,145.62,f,red,gold,diamond
jewelry.bracelet,0.0,208.08,f,white,gold,fianit
jewelry.earring,0.0,145.07,f,yellow,gold,diamond
jewelry.ring,0.0,335.48,f,white,gold,diamond
jewelry.ring,0.0,521.78,f,red,gold,fianit
jewelry.ring,0.0,325.89,f,red,gold,fianit
jewelry.ring,0.0,521.78,f,red,gold,fianit
jewelry.ring,0.0,352.41,f,red,gold,diamond
jewelry.ring,1.0,97.22,f,red,gold,mix
jewelry.ring,2.0,57.49,f,red,gold,mix
jewelry.bracelet,0.0,275.3,f,red,gold,diamond
jewelry.earring,1.0,228.74,f,white,gold,diamond
jewelry.ring,0.0,521.78,f,red,gold,fianit
jewelry.ring,0.0,193.01,f,red,gold,fianit
jewelry.earring,0.0,436.85,f,red,gold,fianit
jewelry.necklace,2.0,184.79,f,red,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.ring,0.0,242.05,f,white,gold,diamond
jewelry.pendant,0.0,217.67,f,red,gold,diamond
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.earring,0.0,313.56,f,red,gold,fianit
jewelry.ring,0.0,179.41,f,yellow,gold,sapphire
jewelry.ring,2.0,328.63,f,red,gold,diamond
jewelry.earring,0.0,142.42,f,red,gold,topaz
jewelry.ring,0.0,65.71,f,red,gold,topaz
jewelry.earring,1.0,349.19,f,red,gold,diamond
jewelry.ring,1.0,308.08,f,red,gold,diamond
jewelry.ring,0.0,198.49,f,yellow,gold,diamond
jewelry.earring,0.0,301.23,f,yellow,gold,diamond
jewelry.earring,0.0,623.15,f,white,gold,sapphire
jewelry.earring,1.0,436.85,f,red,gold,fianit
jewelry.ring,1.0,428.05,f,red,gold,diamond
jewelry.pendant,1.0,40.96,f,red,gold,fianit
jewelry.pendant,2.0,53.29,f,red,gold,diamond
jewelry.pendant,1.0,77.95,f,red,gold,diamond
jewelry.ring,1.0,247.58,f,yellow,gold,topaz
jewelry.earring,0.0,273.84,f,white,gold,garnet
jewelry.ring,0.0,198.49,f,yellow,gold,diamond
jewelry.earring,0.0,301.23,f,yellow,gold,diamond
jewelry.bracelet,0.0,280.68,f,yellow,gold,diamond
jewelry.ring,0.0,272.47,f,yellow,gold,diamond
jewelry.pendant,0.0,72.14,f,red,gold,amethyst
jewelry.ring,2.0,507.95,f,red,gold,diamond
jewelry.pendant,1.0,35.84,f,red,gold,diamond
